"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Descending 400s","Run","2 mile warm up in zone 1-2 then do: 8X400 done as: 2X400 in zone 2b (FAST end of a marathon pace) 1X400 easy recovery in-between 2X400 in zone 3 (FAST end of a half marathon pace) 1X400 easy recovery in-between 2X400 in zone 4 (FAST end of a 5K or 10K pace) 1X400 easy recovery in-between 1X400 zone 5 ALL OUT! 1X400 easy recovery in-between 2 mile easy zone 1-2 cool down","1.6025","12066","2024-12-17","This workout is best done on a track or a treadmill.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Short Ladder Set","Swim","Warm up Zone 1: 200 swim, 200 kick 2X100 50 drill/50 swim Main Set: 8x50 Zone 4-5 descending (each one gets faster) 300 swim Zone 3 negative split (get faster as you go) 12x25 Zone 2-5 odd fast, even easy short ladder: 25 easy Zone 1, 25 fast Zone 5, 50 easy Zone 1, 50 fast Zone 5, 75 easy Zone 1, 75 fast Zone 5, 100 easy Zone 1, 100 fast Zone 5, 75 easy Zone 1, 75 fast Zone 5, 50 easy Zone 1, 50 fast Zone 5, 25 easy Zone 1, 25 fast Zone 5 200 Zone 1 easy cool down","0.972041777504815","2377.43994140625","2024-12-18","2650 Yards. You may kick with or without fins.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Endurance Step Ups","Bike","Warm Up: -10 minutes Zone 1 Main Set: -3 x 10 minute step ups done as 4 minutes in low Zone 3, 4 minutes in high Zone 3, 2 minutes in low Zone 4 with 5 minutes of recovery in Zone 1 after each interval set Cool Down: -5 minutes Zone 1","1","","2024-12-19","These are tough intervals that will really build strength and speed. Each Interval set is 10 minutes long Starting in low Zone 3 and building up to Zone 4 with 5 minutes of recovery after. The interval set is repeated a total of 3 times.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Easy Effort spin","Bike","30 minutes in Zone 1","0.5","","2024-12-20","This is designed as a low effort ride with a focus on active recovery. This is a great workout to work on maintaining a high cadence if you are used to keeping it under 88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zone 2 Run","Run","Warm up for 5 minutes in zone 1, 50 minutes in zone 2, 5 minutes zone 1 cool down","1","","2024-12-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Endurance Swim #3","Swim","Warm Up: 200 Zone 1 easy 4X1000 Zone 2b 100 easy Zone 1 cool down","1.53733377668593","3931.92016601563","2024-12-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Race Pace Intervals","Bike","Warm Up: -20 minutes Zone 1 Main Set: -20 minutes Zone 2 -5 minutes Zone 1 -20 minutes high Zone 2 - low Zone 2b -5 minutes Zone 1 -20 minutes Zone 2 -5 minutes Zone 1 -10 minutes high Zone 2 - low Zone 2b -10 minutes Zone 3 Cool Down: -5 minutes Zone 1","2","","2024-12-22","This is a race simulated workout. Simulate race day as much as possible by riding a route similar to the race course, using same race equipment, also practicing race nutrition. The first 20 minutes of these race intervals are at or just below expected race pace, Second 20 minutes are just above race pace. Third 20 minutes at or just below expected race pace, The Last 20 minutes are broken up as 10 minutes above race pace with the last 10 minutes being in Zone 3. These higher paced intervals will get your muscles used to higher intensity to better set you up on race day.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Brick Run Mile Repeats","Run","Warm up for 10 minutes in zone 1-2 then do: 2X1 miles in zone 2b (race pace) with .25 miles zone 1 recovery in-between 5 minutes zone 1-2","0.750555555555556","5845","2024-12-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Simple Swim","Swim","Warm Up Zone 1 (do this 2 times through) : 2x200 (50 kick, 50 swim, 50 kick, 50 swim), 3x100 Easy 1x200 Zone 3 2x75 Zone 4-5 1x150 Zone 3 2x125 Zone 3 1x100 Zone 4 2x75 Zone 5 1x50 Zone 5 cool down Zone 1 200 easy","0.999949333932665","2423.16015625","2024-12-23","2650 yards. You can kick with or without fins.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zone 3 Intervals","Run","Warm up for 20 minutes in zone 1-2 then do: 4X3 minutes in zone 3 on 2 minutes recovery in-between. cool down for 10 minutes in zone 1-2","0.833333333333333","","2024-12-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Base Building","Bike","Warm Up: -5 minutes Zone 1 Main Set: -4 x 9 minutes in Zone 2 with 1 minute of recovery in Zone 1 after each interval","0.75","","2024-12-25","This is a base building workout in Zone 2 broken up by short recoveries in Zone 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sprints!","Swim","Warm up with: 200 swim 100 kick 200 pull Really focus on your form during the warm-up because you MUST keep good form on these sprints. You will have slower times to start with, but they will begin to drop as good form becomes second nature. Main Set: 8x100 ALL OUT SPRINT! I want the recovery between these sets to be 2-3 minutes. I want your HR to come all the way back down, and the lactic acid to build up in your arms and legs. These need to be ALL OUT! As fast as humanly possible. That's the only reason you get such a long rest is because you need to be spent by the end of each 100. Also, these cannot get slower. I would prefer if they got faster. Record your times! 50s on one minute 15 seconds. I want you to do 10x50 sprints LEAVING on 1:15, so watch the clock! These are not necessarily all out, but still a sprint. 10x25 on 30 seconds. These ARE all out, and I want you leaving the wall at 30 seconds. Don't sandbag these because they're at the end of the workout. Cooldown: 200 easy swim","0.5","1188.71997070313","2024-12-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Muscular Endurance short intervals","Bike","Warm Up: -5 minutes Zone 1 -5 minutes Zone 2 -5 minutes Zone 1 Main Set: -4 x 2 minutes Zone 3 with 1 minute of recovery in Zone 1 after each interval Cool Down: -18 minutes in Zones 1-2","0.75","","2024-12-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zone 2 Run","Run","Warm up for 5 minutes in zone 1, 20 minutes in zone 2, 5 minutes zone 1 cool down","0.5","","2024-12-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest/Travel Day","Day Off","Rest day.","","","2024-12-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Test Ride","Bike","10 minutes Zone 1","0.166666666666667","","2024-12-28","A short ride to make sure that your bike is running smoothly. Go through all of gears and check that your brakes are not rubbing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Shake Out Run","Run","5 minutes in zone 1 then do: 10X15 second zone 5 bursts with 45 seconds easy zone 1 jog in-between.","0.25","","2024-12-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Shake Out Swim","Swim","300 Easy Zone 1 Swim 5X30 seconds Zone 5 bursts on 20 seconds recovery in-between. 300 easy cool down","0.288333333333333","662.940002441406","2024-12-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Race!","Race","Congratulations!","","","2024-12-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day!","Day Off","Congratulations on the race! Take this day completely off and give your body the rest","","","2024-12-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yoga or light stretching","Other","Use this day for recovery and get some stretching in","0.25","","2024-12-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yoga or light stretching","Other","Use this day for recovery and get some stretching in","0.25","","2025-01-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"easy swim","Swim","20 minutes easy swim","0.333333333333333","","2025-01-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"easy ride","Bike","nice and easy ride for active recovery Don't worry about staying in a specific zones just ride","0.5","","2025-01-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yoga or light stretching","Other","Use this day for recovery and get some stretching in","0.25","","2025-01-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"active recovery run","Run","Nice and easy. You can go for a walk or hike or light jog. Just something easy to get your muscles moving","0.333333333333333","","2025-01-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day!","Day Off","","","","2025-01-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"easy swim","Swim","20 minutes easy swim","0.333333333333333","","2025-01-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"active recovery run","Run","Nice easy jog keeping it at a light jog","0.333333333333333","","2025-01-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"easy ride","Bike","nice and easy ride for active recovery Don't worry about staying in a specific zones just ride","0.5","","2025-01-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"easy swim","Swim","20 minutes easy swim","0.333333333333333","","2025-01-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"active recovery run","Run","Nice easy jog keeping it at a light jog","0.333333333333333","","2025-01-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"easy ride","Bike","nice and easy ride for active recovery Don't worry about staying in a specific zones just ride","0.5","","2025-01-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
